Patch1_Us,Patch1_Ls,Patch2_Us,Patch2_Rs,Patch3_Us,Distance,Alpha,Lambda,Beta,Var,Total_prop_Ls
45,2,45,2,50,1.5,0.01,0.0025,2.4,0.27694,0.5514
45,2,45,2,50,1.5,0.01,0.0025,2.5,0.28009,0.54944
45,2,45,2,50,1.5,0.01,0.0025,2.6,0.28254,0.54792
45,2,45,2,50,1.5,0.01,0.0025,2.7,0.28447,0.54671
45,2,45,2,50,1.5,0.01,0.0025,2.8,0.28602,0.54574
45,2,45,2,50,1.5,0.01,0.0025,2.9,0.28726,0.54496
45,2,45,2,50,1.5,0.01,0.0025,3,0.28827,0.54432
45,2,45,2,50,1.5,0.01,0.0025,3.1,0.28908,0.5438
45,2,45,2,50,1.5,0.01,0.0025,3.2,0.28975,0.54337
45,2,45,2,50,1.5,0.01,0.0025,3.3,0.2903,0.54301
45,2,45,2,50,1.5,0.01,0.0025,3.4,0.29076,0.54271
45,2,45,2,50,1.5,0.01,0.0025,3.5,0.29113,0.54246
45,2,45,2,50,1.5,0.01,0.0025,3.6,0.29144,0.54225
45,2,45,2,50,1.5,0.01,0.0025,3.7,0.2917,0.54207
45,2,45,2,50,1.5,0.01,0.0025,3.8,0.29191,0.54193
45,2,45,2,50,1.5,0.01,0.0025,3.9,0.29209,0.5418
45,2,45,2,50,1.5,0.01,0.0025,4,0.29224,0.5417
45,2,45,2,50,1.5,0.01,0.0025,4.1,0.29237,0.54161
45,2,45,2,50,1.5,0.01,0.0025,4.2,0.29247,0.54154
45,2,45,2,50,1.5,0.01,0.0025,4.3,0.29256,0.54147
45,2,45,2,50,1.5,0.01,0.0025,4.4,0.29263,0.54142
45,2,45,2,50,1.5,0.01,0.0025,4.5,0.2927,0.54138
45,2,45,2,50,1.5,0.01,0.0025,4.6,0.29275,0.54134
45,2,45,2,50,1.5,0.01,0.0025,4.7,0.29279,0.54131
45,2,45,2,50,1.5,0.01,0.0025,4.8,0.29283,0.54128
45,2,45,2,50,1.5,0.01,0.0025,4.9,0.29286,0.54126
45,2,45,2,50,1.5,0.01,0.0025,5,0.29289,0.54124
45,2,45,2,50,1.5,0.01,0.003,1,2.57E-26,0.50632
45,2,45,2,50,1.5,0.01,0.003,1.1,8.38E-19,1
45,2,45,2,50,1.5,0.01,0.003,1.2,6.31E-30,1
45,2,45,2,50,1.5,0.01,0.003,1.3,1.60E-31,1
45,2,45,2,50,1.5,0.01,0.003,1.4,3.94E-31,1
45,2,45,2,50,1.5,0.01,0.003,1.5,9.86E-32,1
45,2,45,2,50,1.5,0.01,0.003,1.6,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.003,1.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.003,1.8,9.86E-32,1
45,2,45,2,50,1.5,0.01,0.003,1.9,2.72E-30,1
45,2,45,2,50,1.5,0.01,0.003,2,1.80E-29,1
45,2,45,2,50,1.5,0.01,0.003,2.1,0.20614,0.59613
45,2,45,2,50,1.5,0.01,0.003,2.2,0.22602,0.57835
45,2,45,2,50,1.5,0.01,0.003,2.3,0.23594,0.57035
45,2,45,2,50,1.5,0.01,0.003,2.4,0.24264,0.56523
45,2,45,2,50,1.5,0.01,0.003,2.5,0.24754,0.5616
45,2,45,2,50,1.5,0.01,0.003,2.6,0.25127,0.5589
45,2,45,2,50,1.5,0.01,0.003,2.7,0.25418,0.55682
45,2,45,2,50,1.5,0.01,0.003,2.8,0.25649,0.55518
45,2,45,2,50,1.5,0.01,0.003,2.9,0.25834,0.55386
45,2,45,2,50,1.5,0.01,0.003,3,0.25984,0.55279
45,2,45,2,50,1.5,0.01,0.003,3.1,0.26107,0.55191
45,2,45,2,50,1.5,0.01,0.003,3.2,0.26208,0.55118
45,2,45,2,50,1.5,0.01,0.003,3.3,0.26292,0.55058
45,2,45,2,50,1.5,0.01,0.003,3.4,0.26361,0.55007
45,2,45,2,50,1.5,0.01,0.003,3.5,0.26419,0.54965
45,2,45,2,50,1.5,0.01,0.003,3.6,0.26468,0.54929
45,2,45,2,50,1.5,0.01,0.003,3.7,0.26509,0.54899
45,2,45,2,50,1.5,0.01,0.003,3.8,0.26543,0.54873
45,2,45,2,50,1.5,0.01,0.003,3.9,0.26572,0.54851
45,2,45,2,50,1.5,0.01,0.003,4,0.26596,0.54832
45,2,45,2,50,1.5,0.01,0.003,4.1,0.26617,0.54817
45,2,45,2,50,1.5,0.01,0.003,4.2,0.26635,0.54803
45,2,45,2,50,1.5,0.01,0.003,4.3,0.2665,0.54791
45,2,45,2,50,1.5,0.01,0.003,4.4,0.26662,0.54781
45,2,45,2,50,1.5,0.01,0.003,4.5,0.26673,0.54773
45,2,45,2,50,1.5,0.01,0.003,4.6,0.26682,0.54766
45,2,45,2,50,1.5,0.01,0.003,4.7,0.2669,0.54759
45,2,45,2,50,1.5,0.01,0.003,4.8,0.26697,0.54754
45,2,45,2,50,1.5,0.01,0.003,4.9,0.26703,0.54749
45,2,45,2,50,1.5,0.01,0.003,5,0.26708,0.54745
45,2,45,2,50,1.5,0.01,0.0035,1,5.20E-25,0.50532
45,2,45,2,50,1.5,0.01,0.0035,1.1,5.77E-18,1
45,2,45,2,50,1.5,0.01,0.0035,1.2,1.58E-30,1
45,2,45,2,50,1.5,0.01,0.0035,1.3,6.16E-31,1
45,2,45,2,50,1.5,0.01,0.0035,1.4,6.16E-32,1
45,2,45,2,50,1.5,0.01,0.0035,1.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0035,1.6,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.0035,1.7,0,1
45,2,45,2,50,1.5,0.01,0.0035,1.8,0,1
45,2,45,2,50,1.5,0.01,0.0035,1.9,0,1
45,2,45,2,50,1.5,0.01,0.0035,2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0035,2.1,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0035,2.2,3.94E-31,1
45,2,45,2,50,1.5,0.01,0.0035,2.3,9.32E-29,1
45,2,45,2,50,1.5,0.01,0.0035,2.4,0.20498,0.58673
45,2,45,2,50,1.5,0.01,0.0035,2.5,0.21452,0.57803
45,2,45,2,50,1.5,0.01,0.0035,2.6,0.22075,0.57264
45,2,45,2,50,1.5,0.01,0.0035,2.7,0.2253,0.56882
45,2,45,2,50,1.5,0.01,0.0035,2.8,0.22878,0.56596
45,2,45,2,50,1.5,0.01,0.0035,2.9,0.23152,0.56374
45,2,45,2,50,1.5,0.01,0.0035,3,0.23372,0.56198
45,2,45,2,50,1.5,0.01,0.0035,3.1,0.2355,0.56054
45,2,45,2,50,1.5,0.01,0.0035,3.2,0.23696,0.55937
45,2,45,2,50,1.5,0.01,0.0035,3.3,0.23818,0.5584
45,2,45,2,50,1.5,0.01,0.0035,3.4,0.23919,0.55759
45,2,45,2,50,1.5,0.01,0.0035,3.5,0.24003,0.5569
45,2,45,2,50,1.5,0.01,0.0035,3.6,0.24074,0.55633
45,2,45,2,50,1.5,0.01,0.0035,3.7,0.24134,0.55584
45,2,45,2,50,1.5,0.01,0.0035,3.8,0.24185,0.55542
45,2,45,2,50,1.5,0.01,0.0035,3.9,0.24229,0.55506
45,2,45,2,50,1.5,0.01,0.0035,4,0.24265,0.55475
45,2,45,2,50,1.5,0.01,0.0035,4.1,0.24297,0.55449
45,2,45,2,50,1.5,0.01,0.0035,4.2,0.24324,0.55426
45,2,45,2,50,1.5,0.01,0.0035,4.3,0.24347,0.55407
45,2,45,2,50,1.5,0.01,0.0035,4.4,0.24367,0.5539
45,2,45,2,50,1.5,0.01,0.0035,4.5,0.24384,0.55375
45,2,45,2,50,1.5,0.01,0.0035,4.6,0.24399,0.55363
45,2,45,2,50,1.5,0.01,0.0035,4.7,0.24412,0.55352
45,2,45,2,50,1.5,0.01,0.0035,4.8,0.24423,0.55342
45,2,45,2,50,1.5,0.01,0.0035,4.9,0.24432,0.55334
45,2,45,2,50,1.5,0.01,0.0035,5,0.2444,0.55327
45,2,45,2,50,1.5,0.01,0.004,1,3.50E-25,0.50454
45,2,45,2,50,1.5,0.01,0.004,1.1,3.36E-17,1
45,2,45,2,50,1.5,0.01,0.004,1.2,5.55E-30,1
45,2,45,2,50,1.5,0.01,0.004,1.3,6.16E-31,1
45,2,45,2,50,1.5,0.01,0.004,1.4,9.86E-32,1
45,2,45,2,50,1.5,0.01,0.004,1.5,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.004,1.6,0,1
45,2,45,2,50,1.5,0.01,0.004,1.7,0,1
45,2,45,2,50,1.5,0.01,0.004,1.8,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.004,1.9,0,1
45,2,45,2,50,1.5,0.01,0.004,2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.004,2.1,0,1
45,2,45,2,50,1.5,0.01,0.004,2.2,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.004,2.3,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.004,2.4,9.86E-32,1
45,2,45,2,50,1.5,0.01,0.004,2.5,1.31E-29,1
45,2,45,2,50,1.5,0.01,0.004,2.6,0.18405,0.59718
45,2,45,2,50,1.5,0.01,0.004,2.7,0.19483,0.58608
45,2,45,2,50,1.5,0.01,0.004,2.8,0.20106,0.58002
45,2,45,2,50,1.5,0.01,0.004,2.9,0.20548,0.57586
45,2,45,2,50,1.5,0.01,0.004,3,0.20884,0.57276
45,2,45,2,50,1.5,0.01,0.004,3.1,0.21149,0.57036
45,2,45,2,50,1.5,0.01,0.004,3.2,0.21362,0.56844
45,2,45,2,50,1.5,0.01,0.004,3.3,0.21536,0.56688
45,2,45,2,50,1.5,0.01,0.004,3.4,0.2168,0.56559
45,2,45,2,50,1.5,0.01,0.004,3.5,0.218,0.56452
45,2,45,2,50,1.5,0.01,0.004,3.6,0.21901,0.56362
45,2,45,2,50,1.5,0.01,0.004,3.7,0.21987,0.56285
45,2,45,2,50,1.5,0.01,0.004,3.8,0.22059,0.5622
45,2,45,2,50,1.5,0.01,0.004,3.9,0.22121,0.56164
45,2,45,2,50,1.5,0.01,0.004,4,0.22174,0.56116
45,2,45,2,50,1.5,0.01,0.004,4.1,0.2222,0.56075
45,2,45,2,50,1.5,0.01,0.004,4.2,0.22259,0.56039
45,2,45,2,50,1.5,0.01,0.004,4.3,0.22293,0.56008
45,2,45,2,50,1.5,0.01,0.004,4.4,0.22322,0.55981
45,2,45,2,50,1.5,0.01,0.004,4.5,0.22347,0.55958
45,2,45,2,50,1.5,0.01,0.004,4.6,0.22369,0.55937
45,2,45,2,50,1.5,0.01,0.004,4.7,0.22388,0.5592
45,2,45,2,50,1.5,0.01,0.004,4.8,0.22405,0.55904
45,2,45,2,50,1.5,0.01,0.004,4.9,0.2242,0.5589
45,2,45,2,50,1.5,0.01,0.004,5,0.22432,0.55878
45,2,45,2,50,1.5,0.01,0.0045,1,2.30E-25,0.50393
45,2,45,2,50,1.5,0.01,0.0045,1.1,1.57E-16,1
45,2,45,2,50,1.5,0.01,0.0045,1.2,1.48E-29,1
45,2,45,2,50,1.5,0.01,0.0045,1.3,3.94E-31,1
45,2,45,2,50,1.5,0.01,0.0045,1.4,0,1
45,2,45,2,50,1.5,0.01,0.0045,1.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0045,1.6,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0045,1.7,0,1
45,2,45,2,50,1.5,0.01,0.0045,1.8,0,1
45,2,45,2,50,1.5,0.01,0.0045,1.9,0,1
45,2,45,2,50,1.5,0.01,0.0045,2,0,1
45,2,45,2,50,1.5,0.01,0.0045,2.1,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0045,2.2,0,1
45,2,45,2,50,1.5,0.01,0.0045,2.3,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0045,2.4,0,1
45,2,45,2,50,1.5,0.01,0.0045,2.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0045,2.6,6.16E-32,1
45,2,45,2,50,1.5,0.01,0.0045,2.7,6.16E-32,1
45,2,45,2,50,1.5,0.01,0.0045,2.8,3.94E-31,1
45,2,45,2,50,1.5,0.01,0.0045,2.9,0.17583,0.59556
45,2,45,2,50,1.5,0.01,0.0045,3,0.18294,0.58781
45,2,45,2,50,1.5,0.01,0.0045,3.1,0.18754,0.58298
45,2,45,2,50,1.5,0.01,0.0045,3.2,0.19094,0.57949
45,2,45,2,50,1.5,0.01,0.0045,3.3,0.19358,0.57682
45,2,45,2,50,1.5,0.01,0.0045,3.4,0.1957,0.5747
45,2,45,2,50,1.5,0.01,0.0045,3.5,0.19744,0.57298
45,2,45,2,50,1.5,0.01,0.0045,3.6,0.19888,0.57156
45,2,45,2,50,1.5,0.01,0.0045,3.7,0.20008,0.57036
45,2,45,2,50,1.5,0.01,0.0045,3.8,0.20111,0.56936
45,2,45,2,50,1.5,0.01,0.0045,3.9,0.20197,0.5685
45,2,45,2,50,1.5,0.01,0.0045,4,0.20272,0.56777
45,2,45,2,50,1.5,0.01,0.0045,4.1,0.20336,0.56714
45,2,45,2,50,1.5,0.01,0.0045,4.2,0.20391,0.56659
45,2,45,2,50,1.5,0.01,0.0045,4.3,0.20438,0.56612
45,2,45,2,50,1.5,0.01,0.0045,4.4,0.2048,0.56571
45,2,45,2,50,1.5,0.01,0.0045,4.5,0.20516,0.56535
45,2,45,2,50,1.5,0.01,0.0045,4.6,0.20547,0.56503
45,2,45,2,50,1.5,0.01,0.0045,4.7,0.20575,0.56475
45,2,45,2,50,1.5,0.01,0.0045,4.8,0.20599,0.56451
45,2,45,2,50,1.5,0.01,0.0045,4.9,0.2062,0.5643
45,2,45,2,50,1.5,0.01,0.0045,5,0.20638,0.56411
45,2,45,2,50,1.5,0.01,0.005,1,1.60E-26,0.50344
45,2,45,2,50,1.5,0.01,0.005,1.1,6.20E-16,0.99999
45,2,45,2,50,1.5,0.01,0.005,1.2,4.35E-29,1
45,2,45,2,50,1.5,0.01,0.005,1.3,3.08E-31,1
45,2,45,2,50,1.5,0.01,0.005,1.4,6.16E-32,1
45,2,45,2,50,1.5,0.01,0.005,1.5,0,1
45,2,45,2,50,1.5,0.01,0.005,1.6,0,1
45,2,45,2,50,1.5,0.01,0.005,1.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.005,1.8,0,1
45,2,45,2,50,1.5,0.01,0.005,1.9,0,1
45,2,45,2,50,1.5,0.01,0.005,2,0,1
45,2,45,2,50,1.5,0.01,0.005,2.1,0,1
45,2,45,2,50,1.5,0.01,0.005,2.2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.005,2.3,0,1
45,2,45,2,50,1.5,0.01,0.005,2.4,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.005,2.5,0,1
45,2,45,2,50,1.5,0.01,0.005,2.6,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.005,2.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.005,2.8,0,1
45,2,45,2,50,1.5,0.01,0.005,2.9,1.23E-32,1
45,2,45,2,50,1.5,0.01,0.005,3,6.16E-32,1
45,2,45,2,50,1.5,0.01,0.005,3.1,2.51E-28,1
45,2,45,2,50,1.5,0.01,0.005,3.2,0.16536,0.59709
45,2,45,2,50,1.5,0.01,0.005,3.3,0.17088,0.59064
45,2,45,2,50,1.5,0.01,0.005,3.4,0.17458,0.58644
45,2,45,2,50,1.5,0.01,0.005,3.5,0.17736,0.58334
45,2,45,2,50,1.5,0.01,0.005,3.6,0.17955,0.58092
45,2,45,2,50,1.5,0.01,0.005,3.7,0.18133,0.57897
45,2,45,2,50,1.5,0.01,0.005,3.8,0.18281,0.57737
45,2,45,2,50,1.5,0.01,0.005,3.9,0.18404,0.57603
45,2,45,2,50,1.5,0.01,0.005,4,0.18509,0.5749
45,2,45,2,50,1.5,0.01,0.005,4.1,0.18599,0.57394
45,2,45,2,50,1.5,0.01,0.005,4.2,0.18675,0.57311
45,2,45,2,50,1.5,0.01,0.005,4.3,0.18742,0.57239
45,2,45,2,50,1.5,0.01,0.005,4.4,0.18799,0.57177
45,2,45,2,50,1.5,0.01,0.005,4.5,0.18849,0.57123
45,2,45,2,50,1.5,0.01,0.005,4.6,0.18893,0.57076
45,2,45,2,50,1.5,0.01,0.005,4.7,0.18931,0.57034
45,2,45,2,50,1.5,0.01,0.005,4.8,0.18965,0.56998
45,2,45,2,50,1.5,0.01,0.005,4.9,0.18995,0.56965
45,2,45,2,50,1.5,0.01,0.005,5,0.19021,0.56937
45,2,45,2,50,1.5,0.01,0.0055,1,9.17E-27,0.50305
45,2,45,2,50,1.5,0.01,0.0055,1.1,2.06E-15,0.99999
45,2,45,2,50,1.5,0.01,0.0055,1.2,1.93E-28,1
45,2,45,2,50,1.5,0.01,0.0055,1.3,3.08E-31,1
45,2,45,2,50,1.5,0.01,0.0055,1.4,0,1
45,2,45,2,50,1.5,0.01,0.0055,1.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0055,1.6,0,1
45,2,45,2,50,1.5,0.01,0.0055,1.7,0,1
45,2,45,2,50,1.5,0.01,0.0055,1.8,0,1
45,2,45,2,50,1.5,0.01,0.0055,1.9,0,1
45,2,45,2,50,1.5,0.01,0.0055,2,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.1,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.2,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.3,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.4,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.5,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.0055,2.6,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0055,2.8,0,1
45,2,45,2,50,1.5,0.01,0.0055,2.9,0,1
45,2,45,2,50,1.5,0.01,0.0055,3,0,1
45,2,45,2,50,1.5,0.01,0.0055,3.1,0,1
45,2,45,2,50,1.5,0.01,0.0055,3.2,0,1
45,2,45,2,50,1.5,0.01,0.0055,3.3,3.94E-31,1
45,2,45,2,50,1.5,0.01,0.0055,3.4,9.86E-32,1
45,2,45,2,50,1.5,0.01,0.0055,3.5,0.15432,0.60025
45,2,45,2,50,1.5,0.01,0.0055,3.6,0.15915,0.59418
45,2,45,2,50,1.5,0.01,0.0055,3.7,0.16236,0.59024
45,2,45,2,50,1.5,0.01,0.0055,3.8,0.16477,0.58733
45,2,45,2,50,1.5,0.01,0.0055,3.9,0.16669,0.58504
45,2,45,2,50,1.5,0.01,0.0055,4,0.16825,0.58318
45,2,45,2,50,1.5,0.01,0.0055,4.1,0.16955,0.58164
45,2,45,2,50,1.5,0.01,0.0055,4.2,0.17065,0.58035
45,2,45,2,50,1.5,0.01,0.0055,4.3,0.17159,0.57925
45,2,45,2,50,1.5,0.01,0.0055,4.4,0.17239,0.57831
45,2,45,2,50,1.5,0.01,0.0055,4.5,0.17309,0.57749
45,2,45,2,50,1.5,0.01,0.0055,4.6,0.1737,0.57678
45,2,45,2,50,1.5,0.01,0.0055,4.7,0.17423,0.57616
45,2,45,2,50,1.5,0.01,0.0055,4.8,0.17469,0.57561
45,2,45,2,50,1.5,0.01,0.0055,4.9,0.1751,0.57513
45,2,45,2,50,1.5,0.01,0.0055,5,0.17546,0.57471
45,2,45,2,50,1.5,0.01,0.006,1,1.20E-27,0.50273
45,2,45,2,50,1.5,0.01,0.006,1.1,5.83E-15,0.99997
45,2,45,2,50,1.5,0.01,0.006,1.2,1.66E-28,1
45,2,45,2,50,1.5,0.01,0.006,1.3,2.22E-31,1
45,2,45,2,50,1.5,0.01,0.006,1.4,0,1
45,2,45,2,50,1.5,0.01,0.006,1.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,1.6,0,1
45,2,45,2,50,1.5,0.01,0.006,1.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,1.8,0,1
45,2,45,2,50,1.5,0.01,0.006,1.9,0,1
45,2,45,2,50,1.5,0.01,0.006,2,0,1
45,2,45,2,50,1.5,0.01,0.006,2.1,0,1
45,2,45,2,50,1.5,0.01,0.006,2.2,0,1
45,2,45,2,50,1.5,0.01,0.006,2.3,0,1
45,2,45,2,50,1.5,0.01,0.006,2.4,0,1
45,2,45,2,50,1.5,0.01,0.006,2.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,2.6,0,1
45,2,45,2,50,1.5,0.01,0.006,2.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,2.8,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,2.9,0,1
45,2,45,2,50,1.5,0.01,0.006,3,0,1
45,2,45,2,50,1.5,0.01,0.006,3.1,0,1
45,2,45,2,50,1.5,0.01,0.006,3.2,0,1
45,2,45,2,50,1.5,0.01,0.006,3.3,0,1
45,2,45,2,50,1.5,0.01,0.006,3.4,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,3.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,3.6,0,1
45,2,45,2,50,1.5,0.01,0.006,3.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.006,3.8,0.14292,0.60505
45,2,45,2,50,1.5,0.01,0.006,3.9,0.14785,0.59839
45,2,45,2,50,1.5,0.01,0.006,4,0.15087,0.59439
45,2,45,2,50,1.5,0.01,0.006,4.1,0.1531,0.59148
45,2,45,2,50,1.5,0.01,0.006,4.2,0.15486,0.58921
45,2,45,2,50,1.5,0.01,0.006,4.3,0.15629,0.58737
45,2,45,2,50,1.5,0.01,0.006,4.4,0.15749,0.58584
45,2,45,2,50,1.5,0.01,0.006,4.5,0.1585,0.58456
45,2,45,2,50,1.5,0.01,0.006,4.6,0.15937,0.58346
45,2,45,2,50,1.5,0.01,0.006,4.7,0.16012,0.58251
45,2,45,2,50,1.5,0.01,0.006,4.8,0.16077,0.58169
45,2,45,2,50,1.5,0.01,0.006,4.9,0.16134,0.58097
45,2,45,2,50,1.5,0.01,0.006,5,0.16184,0.58034
45,2,45,2,50,1.5,0.01,0.0065,1,1.49E-26,0.50247
45,2,45,2,50,1.5,0.01,0.0065,1.1,1.46E-14,0.99995
45,2,45,2,50,1.5,0.01,0.0065,1.2,1.54E-28,1
45,2,45,2,50,1.5,0.01,0.0065,1.3,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.4,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.5,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.6,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.7,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.8,0,1
45,2,45,2,50,1.5,0.01,0.0065,1.9,0,1
45,2,45,2,50,1.5,0.01,0.0065,2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0065,2.1,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.2,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.3,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.4,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.5,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.6,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.7,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.8,0,1
45,2,45,2,50,1.5,0.01,0.0065,2.9,0,1
45,2,45,2,50,1.5,0.01,0.0065,3,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.1,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0065,3.3,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.4,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.5,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.6,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.7,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.8,0,1
45,2,45,2,50,1.5,0.01,0.0065,3.9,1.23E-32,1
45,2,45,2,50,1.5,0.01,0.0065,4,3.08E-31,1
45,2,45,2,50,1.5,0.01,0.0065,4.1,7.69E-25,1
45,2,45,2,50,1.5,0.01,0.0065,4.2,0.13674,0.60364
45,2,45,2,50,1.5,0.01,0.0065,4.3,0.13998,0.59903
45,2,45,2,50,1.5,0.01,0.0065,4.4,0.14222,0.59589
45,2,45,2,50,1.5,0.01,0.0065,4.5,0.14393,0.59351
45,2,45,2,50,1.5,0.01,0.0065,4.6,0.14531,0.59161
45,2,45,2,50,1.5,0.01,0.0065,4.7,0.14645,0.59004
45,2,45,2,50,1.5,0.01,0.0065,4.8,0.14742,0.58871
45,2,45,2,50,1.5,0.01,0.0065,4.9,0.14825,0.58758
45,2,45,2,50,1.5,0.01,0.0065,5,0.14896,0.58661
45,2,45,2,50,1.5,0.01,0.007,1,7.46E-29,0.50226
45,2,45,2,50,1.5,0.01,0.007,1.1,3.33E-14,0.99992
45,2,45,2,50,1.5,0.01,0.007,1.2,1.42E-28,1
45,2,45,2,50,1.5,0.01,0.007,1.3,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,1.4,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.007,1.5,0,1
45,2,45,2,50,1.5,0.01,0.007,1.6,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,1.7,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,1.8,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,1.9,0,1
45,2,45,2,50,1.5,0.01,0.007,2,0,1
45,2,45,2,50,1.5,0.01,0.007,2.1,0,1
45,2,45,2,50,1.5,0.01,0.007,2.2,0,1
45,2,45,2,50,1.5,0.01,0.007,2.3,0,1
45,2,45,2,50,1.5,0.01,0.007,2.4,0,1
45,2,45,2,50,1.5,0.01,0.007,2.5,0,1
45,2,45,2,50,1.5,0.01,0.007,2.6,0,1
45,2,45,2,50,1.5,0.01,0.007,2.7,0,1
45,2,45,2,50,1.5,0.01,0.007,2.8,0,1
45,2,45,2,50,1.5,0.01,0.007,2.9,0,1
45,2,45,2,50,1.5,0.01,0.007,3,0,1
45,2,45,2,50,1.5,0.01,0.007,3.1,0,1
45,2,45,2,50,1.5,0.01,0.007,3.2,0,1
45,2,45,2,50,1.5,0.01,0.007,3.3,0,1
45,2,45,2,50,1.5,0.01,0.007,3.4,0,1
45,2,45,2,50,1.5,0.01,0.007,3.5,0,1
45,2,45,2,50,1.5,0.01,0.007,3.6,0,1
45,2,45,2,50,1.5,0.01,0.007,3.7,0,1
45,2,45,2,50,1.5,0.01,0.007,3.8,0,1
45,2,45,2,50,1.5,0.01,0.007,3.9,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,4,0,1
45,2,45,2,50,1.5,0.01,0.007,4.1,0,1
45,2,45,2,50,1.5,0.01,0.007,4.2,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.007,4.3,0,1
45,2,45,2,50,1.5,0.01,0.007,4.4,2.47E-32,1
45,2,45,2,50,1.5,0.01,0.007,4.5,0.12364,0.61345
45,2,45,2,50,1.5,0.01,0.007,4.6,0.1293,0.60472
45,2,45,2,50,1.5,0.01,0.007,4.7,0.13188,0.60084
45,2,45,2,50,1.5,0.01,0.007,4.8,0.1337,0.59812
45,2,45,2,50,1.5,0.01,0.007,4.9,0.13512,0.59602
45,2,45,2,50,1.5,0.01,0.007,5,0.13627,0.59432
45,2,45,2,50,1.5,0.01,0.0075,1,7.12E-30,0.50208
45,2,45,2,50,1.5,0.01,0.0075,1.1,6.87E-14,0.99988
45,2,45,2,50,1.5,0.01,0.0075,1.2,1.24E-28,1
45,2,45,2,50,1.5,0.01,0.0075,1.3,0,1
45,2,45,2,50,1.5,0.01,0.0075,1.4,1.23E-32,1
45,2,45,2,50,1.5,0.01,0.0075,1.5,4.93E-32,1
45,2,45,2,50,1.5,0.01,0.0075,1.6,0,1
